GEOID,B19013_001E,SUMLEVEL,ST,COUNTY,BLKGRP,COMPONENT,NAME,TRACT,,,
15000US060371154031,43227,150,6,37,1,0,Block Group 1, Census Tract 1154.03, Los Angeles County, California,115403
15000US060371154041,42596,150,6,37,1,0,Block Group 1, Census Tract 1154.04, Los Angeles County, California,115404
15000US060371154042,33319,150,6,37,2,0,Block Group 2, Census Tract 1154.04, Los Angeles County, California,115404
15000US060371171011,96602,150,6,37,1,0,Block Group 1, Census Tract 1171.01, Los Angeles County, California,117101
15000US060371171012,54397,150,6,37,2,0,Block Group 2, Census Tract 1171.01, Los Angeles County, California,117101
15000US060371171021,81726,150,6,37,1,0,Block Group 1, Census Tract 1171.02, Los Angeles County, California,117102
15000US060371171022,42063,150,6,37,2,0,Block Group 2, Census Tract 1171.02, Los Angeles County, California,117102
15000US060371172011,40872,150,6,37,1,0,Block Group 1, Census Tract 1172.01, Los Angeles County, California,117201
15000US060371172012,46932,150,6,37,2,0,Block Group 2, Census Tract 1172.01, Los Angeles County, California,117201
15000US060371172021,90385,150,6,37,1,0,Block Group 1, Census Tract 1172.02, Los Angeles County, California,117202
15000US060371172022,92794,150,6,37,2,0,Block Group 2, Census Tract 1172.02, Los Angeles County, California,117202
15000US060371173011,94485,150,6,37,1,0,Block Group 1, Census Tract 1173.01, Los Angeles County, California,117301
15000US060371173012,79866,150,6,37,2,0,Block Group 2, Census Tract 1173.01, Los Angeles County, California,117301
15000US060371173013,96250,150,6,37,3,0,Block Group 3, Census Tract 1173.01, Los Angeles County, California,117301
15000US060371173021,80938,150,6,37,1,0,Block Group 1, Census Tract 1173.02, Los Angeles County, California,117302
15000US060371173022,92578,150,6,37,2,0,Block Group 2, Census Tract 1173.02, Los Angeles County, California,117302
15000US060371173023,107841,150,6,37,3,0,Block Group 3, Census Tract 1173.02, Los Angeles County, California,117302
15000US060371173024,55813,150,6,37,4,0,Block Group 4, Census Tract 1173.02, Los Angeles County, California,117302
15000US060371173031,60472,150,6,37,1,0,Block Group 1, Census Tract 1173.03, Los Angeles County, California,117303
15000US060371173032,91433,150,6,37,2,0,Block Group 2, Census Tract 1173.03, Los Angeles County, California,117303
15000US060371174041,97689,150,6,37,1,0,Block Group 1, Census Tract 1174.04, Los Angeles County, California,117404
15000US060371174042,85966,150,6,37,2,0,Block Group 2, Census Tract 1174.04, Los Angeles County, California,117404
15000US060371174043,61250,150,6,37,3,0,Block Group 3, Census Tract 1174.04, Los Angeles County, California,117404
15000US060371174051,29531,150,6,37,1,0,Block Group 1, Census Tract 1174.05, Los Angeles County, California,117405
15000US060371174071,28013,150,6,37,1,0,Block Group 1, Census Tract 1174.07, Los Angeles County, California,117407
15000US060371174081,28417,150,6,37,1,0,Block Group 1, Census Tract 1174.08, Los Angeles County, California,117408
15000US060371175101,32200,150,6,37,1,0,Block Group 1, Census Tract 1175.10, Los Angeles County, California,117510
15000US060371175201,31698,150,6,37,1,0,Block Group 1, Census Tract 1175.20, Los Angeles County, California,117520
15000US060371175301,21922,150,6,37,1,0,Block Group 1, Census Tract 1175.30, Los Angeles County, California,117530
15000US060371175302,48750,150,6,37,2,0,Block Group 2, Census Tract 1175.30, Los Angeles County, California,117530
15000US060371190011,66696,150,6,37,1,0,Block Group 1, Census Tract 1190.01, Los Angeles County, California,119001
15000US060371190012,69375,150,6,37,2,0,Block Group 2, Census Tract 1190.01, Los Angeles County, California,119001
15000US060371190013,52734,150,6,37,3,0,Block Group 3, Census Tract 1190.01, Los Angeles County, California,119001
15000US060371190021,63300,150,6,37,1,0,Block Group 1, Census Tract 1190.02, Los Angeles County, California,119002
15000US060371190022,56621,150,6,37,2,0,Block Group 2, Census Tract 1190.02, Los Angeles County, California,119002
15000US060371190023,65588,150,6,37,3,0,Block Group 3, Census Tract 1190.02, Los Angeles County, California,119002
15000US060371190024,54531,150,6,37,4,0,Block Group 4, Census Tract 1190.02, Los Angeles County, California,119002
15000US060371190025,48162,150,6,37,5,0,Block Group 5, Census Tract 1190.02, Los Angeles County, California,119002
15000US060371192011,42750,150,6,37,1,0,Block Group 1, Census Tract 1192.01, Los Angeles County, California,119201
15000US060371192012,67396,150,6,37,2,0,Block Group 2, Census Tract 1192.01, Los Angeles County, California,119201
15000US060371192013,57125,150,6,37,3,0,Block Group 3, Census Tract 1192.01, Los Angeles County, California,119201
15000US060371192021,31964,150,6,37,1,0,Block Group 1, Census Tract 1192.02, Los Angeles County, California,119202
15000US060371192022,70341,150,6,37,2,0,Block Group 2, Census Tract 1192.02, Los Angeles County, California,119202
15000US060371192023,66500,150,6,37,3,0,Block Group 3, Census Tract 1192.02, Los Angeles County, California,119202
15000US060371192024,60240,150,6,37,4,0,Block Group 4, Census Tract 1192.02, Los Angeles County, California,119202
15000US060371193101,42214,150,6,37,1,0,Block Group 1, Census Tract 1193.10, Los Angeles County, California,119310
15000US060371193102,56442,150,6,37,2,0,Block Group 2, Census Tract 1193.10, Los Angeles County, California,119310
15000US060371193201,44400,150,6,37,1,0,Block Group 1, Census Tract 1193.20, Los Angeles County, California,119320
15000US060371193401,32207,150,6,37,1,0,Block Group 1, Census Tract 1193.40, Los Angeles County, California,119340
15000US060371193411,46445,150,6,37,1,0,Block Group 1, Census Tract 1193.41, Los Angeles County, California,119341
15000US060371193421,38750,150,6,37,1,0,Block Group 1, Census Tract 1193.42, Los Angeles County, California,119342
15000US060371194001,82639,150,6,37,1,0,Block Group 1, Census Tract 1194, Los Angeles County, California,119400
15000US060371194002,76154,150,6,37,2,0,Block Group 2, Census Tract 1194, Los Angeles County, California,119400
15000US060371194003,71071,150,6,37,3,0,Block Group 3, Census Tract 1194, Los Angeles County, California,119400
15000US060371194004,60882,150,6,37,4,0,Block Group 4, Census Tract 1194, Los Angeles County, California,119400
15000US060371197001,63125,150,6,37,1,0,Block Group 1, Census Tract 1197, Los Angeles County, California,119700
15000US060371197002,78750,150,6,37,2,0,Block Group 2, Census Tract 1197, Los Angeles County, California,119700
15000US060371197003,59940,150,6,37,3,0,Block Group 3, Census Tract 1197, Los Angeles County, California,119700
15000US060371198001,56250,150,6,37,1,0,Block Group 1, Census Tract 1198, Los Angeles County, California,119800
15000US060371198002,102841,150,6,37,2,0,Block Group 2, Census Tract 1198, Los Angeles County, California,119800
15000US060371198003,47772,150,6,37,3,0,Block Group 3, Census Tract 1198, Los Angeles County, California,119800
15000US060371198004,80710,150,6,37,4,0,Block Group 4, Census Tract 1198, Los Angeles County, California,119800
15000US060371198005,58800,150,6,37,5,0,Block Group 5, Census Tract 1198, Los Angeles County, California,119800
15000US060371199001,60341,150,6,37,1,0,Block Group 1, Census Tract 1199, Los Angeles County, California,119900
15000US060371199002,73750,150,6,37,2,0,Block Group 2, Census Tract 1199, Los Angeles County, California,119900
15000US060371199003,111324,150,6,37,3,0,Block Group 3, Census Tract 1199, Los Angeles County, California,119900
15000US060371199004,57130,150,6,37,4,0,Block Group 4, Census Tract 1199, Los Angeles County, California,119900
15000US060371200101,47120,150,6,37,1,0,Block Group 1, Census Tract 1200.10, Los Angeles County, California,120010
15000US060371200102,56667,150,6,37,2,0,Block Group 2, Census Tract 1200.10, Los Angeles County, California,120010
15000US060371200201,36250,150,6,37,1,0,Block Group 1, Census Tract 1200.20, Los Angeles County, California,120020
15000US060371200202,26471,150,6,37,2,0,Block Group 2, Census Tract 1200.20, Los Angeles County, California,120020
15000US060371200301,30521,150,6,37,1,0,Block Group 1, Census Tract 1200.30, Los Angeles County, California,120030
15000US060371201031,27167,150,6,37,1,0,Block Group 1, Census Tract 1201.03, Los Angeles County, California,120103
15000US060371201041,35678,150,6,37,1,0,Block Group 1, Census Tract 1201.04, Los Angeles County, California,120104
15000US060371201051,30393,150,6,37,1,0,Block Group 1, Census Tract 1201.05, Los Angeles County, California,120105
15000US060371201052,40791,150,6,37,2,0,Block Group 2, Census Tract 1201.05, Los Angeles County, California,120105
15000US060371201061,31780,150,6,37,1,0,Block Group 1, Census Tract 1201.06, Los Angeles County, California,120106
15000US060371201071,25000,150,6,37,1,0,Block Group 1, Census Tract 1201.07, Los Angeles County, California,120107
15000US060371201081,36875,150,6,37,1,0,Block Group 1, Census Tract 1201.08, Los Angeles County, California,120108
15000US060371201082,31298,150,6,37,2,0,Block Group 2, Census Tract 1201.08, Los Angeles County, California,120108
15000US060371203001,64435,150,6,37,1,0,Block Group 1, Census Tract 1203, Los Angeles County, California,120300
15000US060371203002,97604,150,6,37,2,0,Block Group 2, Census Tract 1203, Los Angeles County, California,120300
15000US060371203003,58182,150,6,37,3,0,Block Group 3, Census Tract 1203, Los Angeles County, California,120300
15000US060371203004,56042,150,6,37,4,0,Block Group 4, Census Tract 1203, Los Angeles County, California,120300
15000US060371204001,27480,150,6,37,1,0,Block Group 1, Census Tract 1204, Los Angeles County, California,120400
15000US060371204002,32226,150,6,37,2,0,Block Group 2, Census Tract 1204, Los Angeles County, California,120400
15000US060371204003,70833,150,6,37,3,0,Block Group 3, Census Tract 1204, Los Angeles County, California,120400
15000US060371204004,52917,150,6,37,4,0,Block Group 4, Census Tract 1204, Los Angeles County, California,120400
15000US060371210101,64259,150,6,37,1,0,Block Group 1, Census Tract 1210.10, Los Angeles County, California,121010
15000US060371210102,65179,150,6,37,2,0,Block Group 2, Census Tract 1210.10, Los Angeles County, California,121010
15000US060371210103,58125,150,6,37,3,0,Block Group 3, Census Tract 1210.10, Los Angeles County, California,121010
15000US060371210104,81696,150,6,37,4,0,Block Group 4, Census Tract 1210.10, Los Angeles County, California,121010
15000US060371210201,44375,150,6,37,1,0,Block Group 1, Census Tract 1210.20, Los Angeles County, California,121020
15000US060371210202,46750,150,6,37,2,0,Block Group 2, Census Tract 1210.20, Los Angeles County, California,121020
15000US060371210203,40313,150,6,37,3,0,Block Group 3, Census Tract 1210.20, Los Angeles County, California,121020
15000US060371211011,70565,150,6,37,1,0,Block Group 1, Census Tract 1211.01, Los Angeles County, California,121101
15000US060371211012,48780,150,6,37,2,0,Block Group 2, Census Tract 1211.01, Los Angeles County, California,121101
15000US060371211021,95667,150,6,37,1,0,Block Group 1, Census Tract 1211.02, Los Angeles County, California,121102
15000US060371211022,58750,150,6,37,2,0,Block Group 2, Census Tract 1211.02, Los Angeles County, California,121102
15000US060371211023,75208,150,6,37,3,0,Block Group 3, Census Tract 1211.02, Los Angeles County, California,121102
15000US060371212101,33958,150,6,37,1,0,Block Group 1, Census Tract 1212.10, Los Angeles County, California,121210
15000US060371212102,45921,150,6,37,2,0,Block Group 2, Census Tract 1212.10, Los Angeles County, California,121210
15000US060371212211,42560,150,6,37,1,0,Block Group 1, Census Tract 1212.21, Los Angeles County, California,121221
15000US060371212212,62880,150,6,37,2,0,Block Group 2, Census Tract 1212.21, Los Angeles County, California,121221
15000US060371212221,35495,150,6,37,1,0,Block Group 1, Census Tract 1212.22, Los Angeles County, California,121222
15000US060371212222,43750,150,6,37,2,0,Block Group 2, Census Tract 1212.22, Los Angeles County, California,121222
15000US060371212223,60048,150,6,37,3,0,Block Group 3, Census Tract 1212.22, Los Angeles County, California,121222
15000US060371216001,78068,150,6,37,1,0,Block Group 1, Census Tract 1216, Los Angeles County, California,121600
15000US060371216002,93523,150,6,37,2,0,Block Group 2, Census Tract 1216, Los Angeles County, California,121600
15000US060371218011,37344,150,6,37,1,0,Block Group 1, Census Tract 1218.01, Los Angeles County, California,121801
15000US060371218012,34082,150,6,37,2,0,Block Group 2, Census Tract 1218.01, Los Angeles County, California,121801
15000US060371218021,57000,150,6,37,1,0,Block Group 1, Census Tract 1218.02, Los Angeles County, California,121802
15000US060371218022,52438,150,6,37,2,0,Block Group 2, Census Tract 1218.02, Los Angeles County, California,121802
15000US060371218023,55536,150,6,37,3,0,Block Group 3, Census Tract 1218.02, Los Angeles County, California,121802
15000US060371219001,51685,150,6,37,1,0,Block Group 1, Census Tract 1219, Los Angeles County, California,121900
15000US060371219002,73875,150,6,37,2,0,Block Group 2, Census Tract 1219, Los Angeles County, California,121900
15000US060371219003,80978,150,6,37,3,0,Block Group 3, Census Tract 1219, Los Angeles County, California,121900
15000US060371220001,44792,150,6,37,1,0,Block Group 1, Census Tract 1220, Los Angeles County, California,122000
15000US060371220002,45598,150,6,37,2,0,Block Group 2, Census Tract 1220, Los Angeles County, California,122000
15000US060371220003,71607,150,6,37,3,0,Block Group 3, Census Tract 1220, Los Angeles County, California,122000
15000US060371221201,51794,150,6,37,1,0,Block Group 1, Census Tract 1221.20, Los Angeles County, California,122120
15000US060371221202,31324,150,6,37,2,0,Block Group 2, Census Tract 1221.20, Los Angeles County, California,122120
15000US060371221211,34688,150,6,37,1,0,Block Group 1, Census Tract 1221.21, Los Angeles County, California,122121
15000US060371221212,76042,150,6,37,2,0,Block Group 2, Census Tract 1221.21, Los Angeles County, California,122121
15000US060371221221,36875,150,6,37,1,0,Block Group 1, Census Tract 1221.22, Los Angeles County, California,122122
15000US060371221222,18869,150,6,37,2,0,Block Group 2, Census Tract 1221.22, Los Angeles County, California,122122
15000US060371221223,26453,150,6,37,3,0,Block Group 3, Census Tract 1221.22, Los Angeles County, California,122122
